Series Title,Genre,Season Number,Episode Number,Episode Title,Release_Year,Episode link
"Prison Break, Season 1",Drama,Season 1,21,Go,2006,https://itunes.apple.com/us/tv-season/go/id151789329?i=151960487
"Prison Break, Season 1",Drama,Season 1,22,Flight,2006,https://itunes.apple.com/us/tv-season/flight/id151789329?i=151960491
"Prison Break, Season 1",Drama,Season 1,23,Making a Scene,2006,https://itunes.apple.com/us/tv-season/making-a-scene/id151789329?i=151960506
"24, Season 2",Drama,Season 2,1,Day 2: 8:00 A.M. - 9:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-8-00-a-m-9-00-a-m/id189260424?i=189401594
"24, Season 2",Drama,Season 2,2,Day 2: 9:00 A.M. - 10:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-9-00-a-m-10-00-a-m/id189260424?i=189401596
"24, Season 2",Drama,Season 2,3,Day 2: 10:00 A.M. - 11:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-10-00-a-m-11-00-a-m/id189260424?i=189401600
"24, Season 2",Drama,Season 2,4,Day 2: 11:00 A.M. - 12:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-11-00-a-m-12-00-p-m/id189260424?i=189401602
"24, Season 2",Drama,Season 2,5,Day 2: 12:00 P.M. - 1:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-12-00-p-m-1-00-p-m/id189260424?i=189401604
"24, Season 2",Drama,Season 2,6,Day 2: 1:00 P.M. - 2:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-1-00-p-m-2-00-p-m/id189260424?i=189401607
"24, Season 2",Drama,Season 2,7,Day 2: 2:00 P.M. - 3:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-2-00-p-m-3-00-p-m/id189260424?i=189401609
"24, Season 2",Drama,Season 2,8,Day 2: 3:00 P.M. - 4:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-3-00-p-m-4-00-p-m/id189260424?i=189401611
"24, Season 2",Drama,Season 2,9,Day 2: 4:00 P.M. - 5:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-4-00-p-m-5-00-p-m/id189260424?i=189401664
"24, Season 2",Drama,Season 2,10,Day 2: 5:00 P.M. - 6:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-5-00-p-m-6-00-p-m/id189260424?i=189401682
"24, Season 2",Drama,Season 2,11,Day 2: 6:00 P.M. - 7:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-6-00-p-m-7-00-p-m/id189260424?i=189401706
"24, Season 2",Drama,Season 2,12,Day 2: 7:00 P.M. - 8:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-7-00-p-m-8-00-p-m/id189260424?i=189401726
"24, Season 2",Drama,Season 2,13,Day 2: 8:00 P.M. - 9:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-8-00-p-m-9-00-p-m/id189260424?i=189401735
"24, Season 2",Drama,Season 2,14,Day 2: 9:00 P.M. - 10:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-9-00-p-m-10-00-p-m/id189260424?i=189401740
"24, Season 2",Drama,Season 2,15,Day 2: 10:00 P.M. - 11:00 P.M.,2002,https://itunes.apple.com/us/tv-season/day-2-10-00-p-m-11-00-p-m/id189260424?i=189401820
"24, Season 2",Drama,Season 2,16,Day 2: 11:00 P.M. - 12:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-11-00-p-m-12-00-a-m/id189260424?i=189401874
"24, Season 2",Drama,Season 2,17,Day 2: 12:00 A.M. - 1:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-12-00-a-m-1-00-a-m/id189260424?i=189401887
"24, Season 2",Drama,Season 2,18,Day 2: 1:00 A.M. - 2:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-1-00-a-m-2-00-a-m/id189260424?i=189401957
"24, Season 2",Drama,Season 2,19,Day 2: 2:00 A.M. - 3:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-2-00-a-m-3-00-a-m/id189260424?i=189402004
"24, Season 2",Drama,Season 2,20,Day 2: 3:00 A.M. - 4:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-3-00-a-m-4-00-a-m/id189260424?i=189402016
"24, Season 2",Drama,Season 2,21,Day 2: 4:00 A.M. - 5:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-4-00-a-m-5-00-a-m/id189260424?i=189402099
"24, Season 2",Drama,Season 2,22,Day 2: 5:00 A.M. - 6:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-5-00-a-m-6-00-a-m/id189260424?i=189402115
"24, Season 2",Drama,Season 2,23,Day 2: 6:00 A.M. - 7:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-6-00-a-m-7-00-a-m/id189260424?i=189402154
"24, Season 2",Drama,Season 2,24,Day 2: 7:00 A.M. - 8:00 A.M.,2002,https://itunes.apple.com/us/tv-season/day-2-7-00-a-m-8-00-a-m/id189260424?i=189402162
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,1,The Red Serpent,2010,https://itunes.apple.com/us/tv-season/the-red-serpent/id390191196?i=390362690
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,2,Sacramentum Gladiatorum,2010,https://itunes.apple.com/us/tv-season/sacramentum-gladiatorum/id390191196?i=390442934
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,3,Legends,2010,https://itunes.apple.com/us/tv-season/legends/id390191196?i=391109190
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,4,The Thing In the Pit,2010,https://itunes.apple.com/us/tv-season/the-thing-in-the-pit/id390191196?i=390605585
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,5,Shadow Games,2010,https://itunes.apple.com/us/tv-season/shadow-games/id390191196?i=390647361
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,6,Delicate Things,2010,https://itunes.apple.com/us/tv-season/delicate-things/id390191196?i=390605446
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,7,Great and Unfortunate Things,2010,https://itunes.apple.com/us/tv-season/great-and-unfortunate-things/id390191196?i=390797557
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,8,Mark of the Brotherhood,2010,https://itunes.apple.com/us/tv-season/mark-of-the-brotherhood/id390191196?i=391306165
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,9,Whore,2010,https://itunes.apple.com/us/tv-season/whore/id390191196?i=390851306
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,10,Party Favors,2010,https://itunes.apple.com/us/tv-season/party-favors/id390191196?i=390986631
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,11,Old Wounds,2010,https://itunes.apple.com/us/tv-season/old-wounds/id390191196?i=390853542
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,12,Revelations,2010,https://itunes.apple.com/us/tv-season/revelations/id390191196?i=391266508
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,13,Kill Them All,2010,https://itunes.apple.com/us/tv-season/kill-them-all/id390191196?i=391290134
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,14,Starz Studios - Spartacus: Blood and Sand,2010,https://itunes.apple.com/us/tv-season/starz-studios-spartacus-blood-and-sand/id390191196?i=391046304
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,15,Spartacus: Kill or Be Killed,2010,https://itunes.apple.com/us/tv-season/spartacus-kill-or-be-killed/id390191196?i=391029522
"Spartacus: Blood and Sand, Season 1",Drama,Season 1,16,Spartacus: A Legend Re-Imagined,2010,https://itunes.apple.com/us/tv-season/spartacus-a-legend-re-imagined/id390191196?i=390988804
"24, Live Another Day",Drama,Live Another Day,1,11:00 A.M. - 12:00 P.M.,2014,https://itunes.apple.com/us/tv-season/11-00-a-m-12-00-p-m/id845398792?i=869822344
"24, Live Another Day",Drama,Live Another Day,2,12:00 P.M. - 1:00 P.M.,2014,https://itunes.apple.com/us/tv-season/12-00-p-m-1-00-p-m/id845398792?i=869813933
"24, Live Another Day",Drama,Live Another Day,3,1:00 P.M. - 2:00 P.M.,2014,https://itunes.apple.com/us/tv-season/1-00-p-m-2-00-p-m/id845398792?i=876987077
"24, Live Another Day",Drama,Live Another Day,4,2:00 P.M. - 3:00 P.M.,2014,https://itunes.apple.com/us/tv-season/2-00-p-m-3-00-p-m/id845398792?i=879362648
"24, Live Another Day",Drama,Live Another Day,5,3:00 P.M. - 4:00 P.M.,2014,https://itunes.apple.com/us/tv-season/3-00-p-m-4-00-p-m/id845398792?i=881098580
"24, Live Another Day",Drama,Live Another Day,6,4:00 P.M. - 5:00 P.M.,2014,https://itunes.apple.com/us/tv-season/4-00-p-m-5-00-p-m/id845398792?i=884514159
"24, Live Another Day",Drama,Live Another Day,7,5:00 P.M. - 6:00 P.M.,2014,https://itunes.apple.com/us/tv-season/5-00-p-m-6-00-p-m/id845398792?i=886855231
"24, Live Another Day",Drama,Live Another Day,8,6:00 P.M. - 7:00 P.M.,2014,https://itunes.apple.com/us/tv-season/6-00-p-m-7-00-p-m/id845398792?i=889572396
"24, Live Another Day",Drama,Live Another Day,9,7:00 P.M. - 8:00 P.M.,2014,https://itunes.apple.com/us/tv-season/7-00-p-m-8-00-p-m/id845398792?i=891807165
"24, Live Another Day",Drama,Live Another Day,10,8:00 P.M. - 9:00 P.M.,2014,https://itunes.apple.com/us/tv-season/8-00-p-m-9-00-p-m/id845398792?i=893485761
"24, Live Another Day",Drama,Live Another Day,11,9:00 P.M. - 10:00 P.M.,2014,https://itunes.apple.com/us/tv-season/9-00-p-m-10-00-p-m/id845398792?i=896087211
"24, Live Another Day",Drama,Live Another Day,12,10:00 P.M. - 11:00 A.M.,2014,https://itunes.apple.com/us/tv-season/10-00-p-m-11-00-a-m/id845398792?i=898360768
"24, Live Another Day",Drama,Live Another Day,13,Jack and Chloe,2014,https://itunes.apple.com/us/tv-season/jack-and-chloe/id845398792?i=848634681
"24, Live Another Day",Drama,Live Another Day,14,24: Live Another Day “Jack is Back” Preview Special,2014,https://itunes.apple.com/us/tv-season/24-live-another-day-jack-is-back-preview-special/id845398792?i=850767884
"24, Season 3",Drama,Season 3,1,Day 3: 1:00 P.M. - 2:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-1-00-p-m-2-00-p-m/id217145335?i=217498869
"24, Season 3",Drama,Season 3,2,Day 3: 2:00 P.M. - 3:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-2-00-p-m-3-00-p-m/id217145335?i=217540876
"24, Season 3",Drama,Season 3,3,Day 3: 3:00 P.M. - 4:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-3-00-p-m-4-00-p-m/id217145335?i=217197275
"24, Season 3",Drama,Season 3,4,Day 3: 4:00 P.M. - 5:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-4-00-p-m-5-00-p-m/id217145335?i=217198280
"24, Season 3",Drama,Season 3,5,Day 3: 5:00 P.M. - 6:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-5-00-p-m-6-00-p-m/id217145335?i=217541784
"24, Season 3",Drama,Season 3,6,Day 3: 6:00 P.M. - 7:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-6-00-p-m-7-00-p-m/id217145335?i=217201397
"24, Season 3",Drama,Season 3,7,Day 3: 7:00 P.M. - 8:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-7-00-p-m-8-00-p-m/id217145335?i=217202371
"24, Season 3",Drama,Season 3,8,Day 3: 8:00 P.M. - 9:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-8-00-p-m-9-00-p-m/id217145335?i=217203205
"24, Season 3",Drama,Season 3,9,Day 3: 9:00 P.M. - 10:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-9-00-p-m-10-00-p-m/id217145335?i=218342940
"24, Season 3",Drama,Season 3,10,Day 3: 10:00 P.M. - 11:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-10-00-p-m-11-00-p-m/id217145335?i=217208842
"24, Season 3",Drama,Season 3,11,Day 3: 11:00 P.M. - 12:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-11-00-p-m-12-00-a-m/id217145335?i=217213411
"24, Season 3",Drama,Season 3,12,Day 3: 12:00 A.M. - 1:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-12-00-a-m-1-00-a-m/id217145335?i=217218212
"24, Season 3",Drama,Season 3,13,Day 3: 1:00 A.M. - 2:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-1-00-a-m-2-00-a-m/id217145335?i=217189789
"24, Season 3",Drama,Season 3,14,Day 3: 2:00 A.M. - 3:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-2-00-a-m-3-00-a-m/id217145335?i=217474940
"24, Season 3",Drama,Season 3,15,Day 3: 3:00 A.M. - 4:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-3-00-a-m-4-00-a-m/id217145335?i=217538639
"24, Season 3",Drama,Season 3,16,Day 3: 4:00 A.M. - 5:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-4-00-a-m-5-00-a-m/id217145335?i=217197269
"24, Season 3",Drama,Season 3,17,Day 3: 5:00 A.M. - 6:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-5-00-a-m-6-00-a-m/id217145335?i=217198282
"24, Season 3",Drama,Season 3,18,Day 3: 6:00 A.M. - 7:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-6-00-a-m-7-00-a-m/id217145335?i=217539434
"24, Season 3",Drama,Season 3,19,Day 3: 7:00 A.M. - 8:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-7-00-a-m-8-00-a-m/id217145335?i=217201408
"24, Season 3",Drama,Season 3,20,Day 3: 8:00 A.M. - 9:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-8-00-a-m-9-00-a-m/id217145335?i=217202378
"24, Season 3",Drama,Season 3,21,Day 3: 9:00 A.M. - 10:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-9-00-a-m-10-00-a-m/id217145335?i=217203656
"24, Season 3",Drama,Season 3,22,Day 3: 10:00 A.M. - 11:00 A.M.,2003,https://itunes.apple.com/us/tv-season/day-3-10-00-a-m-11-00-a-m/id217145335?i=217205801
"24, Season 3",Drama,Season 3,23,Day 3: 11:00 A.M. - 12:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-11-00-a-m-12-00-p-m/id217145335?i=217208747
"24, Season 3",Drama,Season 3,24,Day 3: 12:00 P.M. - 1:00 P.M.,2003,https://itunes.apple.com/us/tv-season/day-3-12-00-p-m-1-00-p-m/id217145335?i=218647160
"Prison Break, Season 4",Drama,Season 4,1,"Scylla / Breaking & Entering, Pt. 1",2008,https://itunes.apple.com/us/tv-season/scylla-breaking-entering-pt-1/id288773360?i=289939817
"Prison Break, Season 4",Drama,Season 4,2,"Scylla / Breaking & Entering, Pt. 2",2008,https://itunes.apple.com/us/tv-season/scylla-breaking-entering-pt-2/id288773360?i=289939905
"Prison Break, Season 4",Drama,Season 4,3,Shut Down,2008,https://itunes.apple.com/us/tv-season/shut-down/id288773360?i=290630965
"Prison Break, Season 4",Drama,Season 4,4,Eagles & Angels,2008,https://itunes.apple.com/us/tv-season/eagles-angels/id288773360?i=291251116
"Prison Break, Season 4",Drama,Season 4,5,Safe & Sound,2008,https://itunes.apple.com/us/tv-season/safe-sound/id288773360?i=291885104
"Prison Break, Season 4",Drama,Season 4,6,Blow Out,2008,https://itunes.apple.com/us/tv-season/blow-out/id288773360?i=292450648
"Prison Break, Season 4",Drama,Season 4,7,Five the Hard Way,2008,https://itunes.apple.com/us/tv-season/five-the-hard-way/id288773360?i=293043619
"Prison Break, Season 4",Drama,Season 4,8,The Price,2008,https://itunes.apple.com/us/tv-season/the-price/id288773360?i=294296237
"Prison Break, Season 4",Drama,Season 4,9,Greatness Achieved,2008,https://itunes.apple.com/us/tv-season/greatness-achieved/id288773360?i=295375379
"Prison Break, Season 4",Drama,Season 4,10,The Legend,2008,https://itunes.apple.com/us/tv-season/the-legend/id288773360?i=296297594
"Prison Break, Season 4",Drama,Season 4,11,Quiet Riot,2008,https://itunes.apple.com/us/tv-season/quiet-riot/id288773360?i=297235852
"Prison Break, Season 4",Drama,Season 4,12,Selfless,2008,https://itunes.apple.com/us/tv-season/selfless/id288773360?i=298127439
"Prison Break, Season 4",Drama,Season 4,13,Deal or No Deal,2008,https://itunes.apple.com/us/tv-season/deal-or-no-deal/id288773360?i=298865977
"Prison Break, Season 4",Drama,Season 4,14,Just Business,2008,https://itunes.apple.com/us/tv-season/just-business/id288773360?i=299485697
"Prison Break, Season 4",Drama,Season 4,15,Going Under,2008,https://itunes.apple.com/us/tv-season/going-under/id288773360?i=300246008
"Prison Break, Season 4",Drama,Season 4,16,The Sunshine State,2008,https://itunes.apple.com/us/tv-season/the-sunshine-state/id288773360?i=300821893
"Prison Break, Season 4",Drama,Season 4,17,The Mother Lode,2008,https://itunes.apple.com/us/tv-season/the-mother-lode/id288773360?i=312892974
"Prison Break, Season 4",Drama,Season 4,18,Versus,2008,https://itunes.apple.com/us/tv-season/versus/id288773360?i=313917636
"Prison Break, Season 4",Drama,Season 4,19,S.O.B,2008,https://itunes.apple.com/us/tv-season/s-o-b/id288773360?i=315029154
"Prison Break, Season 4",Drama,Season 4,20,Cowboys & Indians,2008,https://itunes.apple.com/us/tv-season/cowboys-indians/id288773360?i=315870008
"Prison Break, Season 4",Drama,Season 4,21,Rate of Exchange,2008,https://itunes.apple.com/us/tv-season/rate-of-exchange/id288773360?i=316813075
"Prison Break, Season 4",Drama,Season 4,22,Killing Your Number,2008,https://itunes.apple.com/us/tv-season/killing-your-number/id288773360?i=316813564
"Castle, Season 1",Drama,Season 1,1,Flowers for Your Grave,2009,https://itunes.apple.com/us/tv-season/flowers-for-your-grave/id305918096?i=307859266
"Castle, Season 1",Drama,Season 1,2,Nanny McDead,2009,https://itunes.apple.com/us/tv-season/nanny-mcdead/id305918096?i=308735692
"Castle, Season 1",Drama,Season 1,3,Hedge Fund Homeboys,2009,https://itunes.apple.com/us/tv-season/hedge-fund-homeboys/id305918096?i=309619204
"Castle, Season 1",Drama,Season 1,4,Hell Hath No Fury,2009,https://itunes.apple.com/us/tv-season/hell-hath-no-fury/id305918096?i=310638886
"Castle, Season 1",Drama,Season 1,5,A Chill Goes Through Her Veins,2009,https://itunes.apple.com/us/tv-season/a-chill-goes-through-her-veins/id305918096?i=311535787
"Castle, Season 1",Drama,Season 1,6,Always Buy Retail,2009,https://itunes.apple.com/us/tv-season/always-buy-retail/id305918096?i=312333173
"Castle, Season 1",Drama,Season 1,7,Home Is Where the Heart Stops,2009,https://itunes.apple.com/us/tv-season/home-is-where-the-heart-stops/id305918096?i=313249155
"Castle, Season 1",Drama,Season 1,8,Ghosts,2009,https://itunes.apple.com/us/tv-season/ghosts/id305918096?i=314303301
"Castle, Season 1",Drama,Season 1,9,Little Girl Lost,2009,https://itunes.apple.com/us/tv-season/little-girl-lost/id305918096?i=315260700
"Castle, Season 1",Drama,Season 1,10,A Death In the Family,2009,https://itunes.apple.com/us/tv-season/a-death-in-the-family/id305918096?i=316098922
"24, Season 4",Drama,Season 4,1,Day 4: 7:00 A.M. - 8:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-7-00-a-m-8-00-a-m/id219895004?i=219912460
"24, Season 4",Drama,Season 4,2,Day 4: 8:00 A.M. - 9:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-8-00-a-m-9-00-a-m/id219895004?i=219916060
"24, Season 4",Drama,Season 4,3,Day 4: 9:00 A.M. - 10:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-9-00-a-m-10-00-a-m/id219895004?i=219918882
"24, Season 4",Drama,Season 4,4,Day 4: 10:00 A.M. - 11:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-10-00-a-m-11-00-a-m/id219895004?i=219922149
"24, Season 4",Drama,Season 4,5,Day 4: 11:00 A.M. - 12:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-11-00-a-m-12-00-p-m/id219895004?i=219972389
"24, Season 4",Drama,Season 4,6,Day 4: 12:00 P.M. - 1:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-12-00-p-m-1-00-p-m/id219895004?i=219926387
"24, Season 4",Drama,Season 4,7,Day 4: 1:00 P.M. - 2:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-1-00-p-m-2-00-p-m/id219895004?i=219928641
"24, Season 4",Drama,Season 4,8,Day 4: 2:00 P.M. - 3:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-2-00-p-m-3-00-p-m/id219895004?i=219930333
"24, Season 4",Drama,Season 4,9,Day 4: 3:00 P.M. - 4:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-3-00-p-m-4-00-p-m/id219895004?i=219933197
"24, Season 4",Drama,Season 4,10,Day 4: 4:00 P.M. - 5:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-4-00-p-m-5-00-p-m/id219895004?i=219936231
"24, Season 4",Drama,Season 4,11,Day 4: 5:00 P.M. - 6:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-5-00-p-m-6-00-p-m/id219895004?i=219939426
"24, Season 4",Drama,Season 4,12,Day 4: 6:00 P.M. - 7:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-6-00-p-m-7-00-p-m/id219895004?i=219943797
"24, Season 4",Drama,Season 4,13,Day 4: 7:00 P.M. - 8:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-7-00-p-m-8-00-p-m/id219895004?i=219912928
"24, Season 4",Drama,Season 4,14,Day 4: 8:00 P.M. - 9:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-8-00-p-m-9-00-p-m/id219895004?i=219916754
"24, Season 4",Drama,Season 4,15,Day 4: 9:00 P.M. - 10:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-9-00-p-m-10-00-p-m/id219895004?i=219919685
"24, Season 4",Drama,Season 4,16,Day 4: 10:00 P.M. - 11:00 P.M.,2005,https://itunes.apple.com/us/tv-season/day-4-10-00-p-m-11-00-p-m/id219895004?i=219922845
"24, Season 4",Drama,Season 4,17,Day 4: 11:00 P.M. - 12:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-11-00-p-m-12-00-a-m/id219895004?i=219972814
"24, Season 4",Drama,Season 4,18,Day 4: 12:00 A.M. - 1:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-12-00-a-m-1-00-a-m/id219895004?i=219926520
"24, Season 4",Drama,Season 4,19,Day 4: 1:00 A.M. - 2:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-1-00-a-m-2-00-a-m/id219895004?i=219929009
"24, Season 4",Drama,Season 4,20,Day 4: 2:00 A.M. - 3:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-2-00-a-m-3-00-a-m/id219895004?i=219930696
"24, Season 4",Drama,Season 4,21,Day 4: 3:00 A.M. - 4:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-3-00-a-m-4-00-a-m/id219895004?i=219933379
"24, Season 4",Drama,Season 4,22,Day 4: 4:00 A.M. - 5:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-4-00-a-m-5-00-a-m/id219895004?i=219936822
"24, Season 4",Drama,Season 4,23,Day 4: 5:00 A.M. - 6:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-5-00-a-m-6-00-a-m/id219895004?i=219940231
"24, Season 4",Drama,Season 4,24,Day 4: 6:00 A.M. - 7:00 A.M.,2005,https://itunes.apple.com/us/tv-season/day-4-6-00-a-m-7-00-a-m/id219895004?i=219944806
"Prison Break, Season 3",Drama,Season 3,1,Orientacion,2007,https://itunes.apple.com/us/tv-season/orientacion/id263705251?i=264598938
"Prison Break, Season 3",Drama,Season 3,2,Fire / Water,2007,https://itunes.apple.com/us/tv-season/fire-water/id263705251?i=265061972
"Prison Break, Season 3",Drama,Season 3,3,Call Waiting,2007,https://itunes.apple.com/us/tv-season/call-waiting/id263705251?i=265673297
"Prison Break, Season 3",Drama,Season 3,4,Good Fences,2007,https://itunes.apple.com/us/tv-season/good-fences/id263705251?i=266172226
